transaction_id,sender_id,source_country,destination_country,amount_zar,exchange_rate,status,timestamp
TXN-20260615-000970,USR-9693,South Africa,Mozambique,27478.32,0.1392,Failed,2026-05-28T10:25:05.530984
TXN-20260615-000971,USR-9197,South Africa,Botswana,5931.9,0.13,Success,2026-05-31T00:03:12.530984
TXN-20260615-000972,USR-2113,South Africa,Namibia,23738.38,0.1213,Success,2026-05-31T13:09:53.530984
TXN-20260615-000973,USR-1320,South Africa,Namibia,47899.22,0.0564,Failed,2026-06-14T10:10:58.530984
TXN-20260615-000974,USR-6064,South Africa,Mozambique,25963.01,0.1458,Failed,2026-06-01T13:42:32.530984
TXN-20260615-000975,USR-5736,South Africa,Malawi,12477.54,0.117,Failed,2026-06-13T00:46:17.530984
TXN-20260615-000976,USR-3937,South Africa,Namibia,3724.25,0.0954,Success,2026-06-11T14:43:01.530984
TXN-20260615-000977,USR-5311,South Africa,Zimbabwe,7292.55,0.0652,Failed,2026-05-20T21:08:35.530984
TXN-20260615-000978,USR-4542,South Africa,Namibia,32798.09,0.1099,Success,2026-05-23T01:53:47.530984
TXN-20260615-000979,USR-9914,South Africa,Namibia,35747.95,0.1222,Success,2026-06-13T06:04:18.530984
TXN-20260615-000980,USR-5288,South Africa,Malawi,38404.73,0.1333,Pending,2026-06-07T11:12:10.530984
TXN-20260615-000981,USR-6959,South Africa,Mozambique,30305.05,0.0555,Success,2026-06-10T19:09:49.530984
TXN-20260615-000982,USR-5645,South Africa,Botswana,22364.86,0.1312,Success,2026-05-26T04:57:21.530984
TXN-20260615-000983,USR-7356,South Africa,Malawi,17091.21,0.1186,Failed,2026-06-13T20:27:59.530984
TXN-20260615-000984,USR-9357,South Africa,Zimbabwe,46550.43,0.1196,Pending,2026-06-08T18:53:36.530984
TXN-20260615-000985,USR-9414,South Africa,Namibia,21356.04,0.0683,Success,2026-05-17T11:03:33.530984
TXN-20260615-000986,USR-5528,South Africa,Namibia,17599.09,0.1406,Success,2026-06-14T11:03:22.530984
TXN-20260615-000987,USR-7993,South Africa,Namibia,8950.72,0.1175,Pending,2026-06-05T09:59:29.530984
TXN-20260615-000988,USR-8135,South Africa,Namibia,34792.34,0.0541,Pending,2026-05-19T09:01:47.530984
TXN-20260615-000989,USR-3859,South Africa,Namibia,28262.76,0.1078,Failed,2026-06-03T20:16:43.530984
TXN-20260615-000990,USR-6840,South Africa,Botswana,20851.25,0.064,Success,2026-05-18T09:08:45.530984
TXN-20260615-000991,USR-1839,South Africa,Botswana,44979.62,0.0887,Success,2026-05-22T20:48:47.530984
TXN-20260615-000992,USR-1072,South Africa,Botswana,32600.16,0.1233,Failed,2026-05-21T22:12:11.530984
TXN-20260615-000993,USR-4265,South Africa,Zimbabwe,40646.7,0.1115,Success,2026-05-25T16:05:41.530984
TXN-20260615-000994,USR-2988,South Africa,Malawi,39530.48,0.0512,Failed,2026-06-15T15:53:33.530984
TXN-20260615-000995,USR-8598,South Africa,Mozambique,28847.93,0.1478,Success,2026-05-31T05:40:46.530984
TXN-20260615-000996,USR-5587,South Africa,Botswana,25503.16,0.0762,Failed,2026-05-22T15:24:53.530984
TXN-20260615-000997,USR-9531,South Africa,Namibia,47418.48,0.0877,Failed,2026-06-06T02:25:05.530984
TXN-20260615-000998,USR-3451,South Africa,Zimbabwe,33734.62,0.1322,Success,2026-06-06T01:12:09.530984
TXN-20260615-000999,USR-5304,South Africa,Malawi,5178.93,0.1348,Success,2026-06-04T17:24:53.530984
